Country,Rank,Index,Name Group,Localized Name,Romanized Name,Count,Percent
PT,5,5,PT-5,Oliveira,Oliveira,383243,0.0371
PT,6,6,PT-6,Costa,Costa,380144,0.0368
PT,7,7,PT-7,Rodrigues,Rodrigues,368781,0.0357
PT,8,8,PT-8,Martins,Martins,333659,0.0323
PT,9,9,PT-9,Jesus,Jesus,308867,0.0299
PT,10,10,PT-10,Sousa,Sousa,304735,0.0295
PT,11,11,PT-11,Fernandes,Fernandes,291306,0.0282
PT,12,12,PT-12,Gonçalves,Gonçalves,285108,0.0276
PT,13,13,PT-13,Gomes,Gomes,265481,0.0257
PT,14,14,PT-14,Lopes,Lopes,260316,0.0252
PT,15,15,PT-15,Marques,Marques,259283,0.0251
PT,16,16,PT-16,Alves,Alves,244821,0.0237
PT,17,17,PT-17,Almeida,Almeida,234491,0.0227
PT,18,18,PT-18,Ribeiro,Ribeiro,234491,0.0227
PT,19,19,PT-19,Pinto,Pinto,215897,0.0209
PT,20,20,PT-20,Carvalho,Carvalho,203501,0.0197
PT,21,21,PT-21,Teixeira,Teixeira,174577,0.0169
PT,22,22,PT-22,Moreira,Moreira,159082,0.0154
PT,23,23,PT-23,Correia,Correia,158049,0.0153
PT,24,24,PT-24,Mendes,Mendes,143587,0.0139
PT,25,25,PT-25,Nunes,Nunes,136356,0.0132
PT,26,26,PT-26,Soares,Soares,132224,0.0128
PT,27,27,PT-27,Vieira,Vieira,123960,0.0120
PT,28,28,PT-28,Monteiro,Monteiro,114663,0.0111
PT,29,29,PT-29,Cardoso,Cardoso,110531,0.0107
PT,30,30,PT-30,Rocha,Rocha,107432,0.0104
PT,31,31,PT-31,Neves,Neves,101234,0.0098
PT,32,32,PT-32,Coelho,Coelho,100201,0.0097
PT,33,33,PT-33,Cruz,Cruz,97102,0.0094
PT,34,34,PT-34,Cunha,Cunha,96069,0.0093
PT,35,35,PT-35,Pires,Pires,95036,0.0092
PT,36,36,PT-36,Duarte,Duarte,88838,0.0086
PT,37,37,PT-37,Reis,Reis,87805,0.0085
PT,38,38,PT-38,Simões,Simões,87805,0.0085
PT,39,39,PT-39,Antunes,Antunes,84706,0.0082
PT,40,40,PT-40,Matos,Matos,84706,0.0082
PT,41,41,PT-41,Fonseca,Fonseca,83673,0.0081
PT,42,42,PT-42,Machado,Machado,78508,0.0076
PT,43,43,PT-43,Araújo,Araújo,71277,0.0069
PT,44,44,PT-44,Barbosa,Barbosa,71277,0.0069
PT,45,45,PT-45,Tavares,Tavares,69211,0.0067
PT,46,46,PT-46,Lourenço,Lourenço,67145,0.0065
PT,47,47,PT-47,Castro,Castro,64046,0.0062
PT,48,48,PT-48,Figueiredo,Figueiredo,64046,0.0062
PT,49,49,PT-49,Azevedo,Azevedo,61980,0.0060
PT,50,50,PT-50,Freitas,Freitas,61980,0.0060
RO,1,1,RO-1,Popa,Popa,,
RO,2,2,RO-2,Popescu,Popescu,,
RO,3,3,RO-3,Pop,Pop,,
RO,4,4,RO-4,Radu,Radu,,
RO,5,5,RO-5,Dumitru,Dumitru,,
RO,6,6,RO-6,Stan,Stan,,
RO,7,7,RO-7,Stoica,Stoica,,
RO,8,8,RO-8,Gheorghe,Gheorghe,,
RO,9,9,RO-9,Matei,Matei,,
RO,10,10,RO-10,Ciobanu,Ciobanu,,
RO,11,11,RO-11,Ionescu,Ionescu,,
RO,12,12,RO-12,Rusu,Rusu,,
RS,1,1,RS-1,Јовановић,Jovanović,,
RS,2,2,RS-2,Петровић,Petrović,,
RS,3,3,RS-3,Николић,Nikolić,,
RS,4,4,RS-4,Марковић,Marković,,
RS,5,5,RS-5,Ђорђевић,Đorđević,,
RS,6,6,RS-6,Стојановић,Stojanović,,
RS,7,7,RS-7,Илић,Ilić,,
RS,8,8,RS-8,Станковић,Stanković,,
RS,9,9,RS-9,Павловић,Pavlović,,
RS,10,10,RS-10,Милошевић,Milošević,,
SK,1,1,SK-1,Horváth,Horváth,30813,
SK,2,2,SK-2,Kováč,Kováč,29079,
SK,3,3,SK-3,Varga,Varga,21650,
SK,4,4,SK-4,Tóth,Tóth,21604,
SK,5,5,SK-5,Nagy,Nagy,19341,
SK,6,6,SK-6,Baláž,Baláž,14114,
SK,7,7,SK-7,Szabó,Szabó,13998,
SK,8,8,SK-8,Molnár,Molnár,12632,
SK,9,9,SK-9,Balog,Balog,10872,
SK,10,10,SK-10,Lukáč,Lukáč,9718,
SK,11,11,SK-11,Novák,Novák,9712,
SK,12,12,SK-12,Kovács,Kovács,9567,
SK,13,13,SK-13,Polák,Polák,9352,
SK,14,14,SK-14,Gajdoš,Gajdoš,8777,
SK,15,15,SK-15,Kollár,Kollár,8699,
SK,16,16,SK-16,Hudák,Hudák,7895,
SK,17,17,SK-17,Neméth,Neméth,7491,
SK,18,18,SK-18,Kováčik,Kováčik,7472,
SK,19,19,SK-19,Oláh,Oláh,7240,
SK,20,20,SK-20,Oravec,Oravec,7223,
SI,1,1,SI-1,Novak,Novak,11196,
SI,2,2,SI-2,Horvat,Horvat,9762,
SI,3,3,SI-3,Kovačič,Kovačič,5640,
SI,4,4,SI-4,Krajnc,Krajnc,5585,
SI,5,5,SI-5,Zupančič,Zupančič,5019,
SI,6,6,SI-6,Potočnik,Potočnik,4729,
SI,7,7,SI-7,Kovač,Kovač,4729,
SI,8,8,SI-8,Mlakar,Mlakar,3957,
SI,9,9,SI-9,Kos,Kos,3905,
SI,10,10,SI-10,Vidmar,Vidmar,3885,
SI,11,11,SI-11,Golob,Golob,3855,
SI,12,12,SI-12,Turk,Turk,3506,
SI,13,13,SI-13,Božič,Božič,3421,
SI,14,14,SI-14,Kralj,Kralj,3418,
SI,15,15,SI-15,Korošec,Korošec,3285,
SI,16,16,SI-16,Zupan,Zupan,3256,
SI,17,17,SI-17,Bizjak,Bizjak,3209,
SI,18,18,SI-18,Hribar,Hribar,3136,
SI,19,19,SI-19,Kotnik,Kotnik,3069,
SI,20,20,SI-20,Kavčič,Kavčič,3003,
SI,21,21,SI-21,Rozman,Rozman,2992,
SI,22,22,SI-22,Kastelic,Kastelic,2873,
SI,23,23,SI-23,Oblak,Oblak,2841,
SI,24,24,SI-24,Žagar,Žagar,2828,
SI,25,25,SI-25,Petek,Petek,2821,
SI,26,26,SI-26,Hočevar,Hočevar,2808,
SI,27,27,SI-27,Kolar,Kolar,2807,
SI,28,28,SI-28,Košir,Košir,2738,
SI,29,29,SI-29,Koren,Koren,2598,
SI,30,30,SI-30,Klemenčič,Klemenčič,2399,
ES,1,1,ES-1,García,García,1378000,0.0348
ES,2,2,ES-2,Fernández,Fernández,851000,0.0215
ES,3,3,ES-3,González,González,839000,0.0212
ES,4,4,ES-4,Rodríguez,Rodríguez,804000,0.0203
ES,5,5,ES-5,López,López,796000,0.0201
ES,6,6,ES-6,Martínez,Martínez,788000,0.0197
ES,7,7,ES-7,Sánchez,Sánchez,725000,0.0183
ES,8,8,ES-8,Pérez,Pérez,709000,0.0179
ES,9,9,ES-9,Martín,Martín,459000,0.0116
ES,10,10,ES-10,Gómez,Gómez,440000,0.0111
ES,11,11,ES-11,Ruiz,Ruiz,321000,0.0081
ES,12,12,ES-12,Hernández,Hernández,305000,0.0077
ES,13,13,ES-13,Jiménez,Jiménez,293000,0.0074
ES,14,14,ES-14,Díaz,Díaz,293000,0.0074
ES,15,15,ES-15,Álvarez,Álvarez,273000,0.0069
ES,16,16,ES-16,Moreno,Moreno,261000,0.0066
ES,17,17,ES-17,Muñoz,Muñoz,241000,0.0061
ES,18,18,ES-18,Alonso,Alonso,206000,0.0052
ES,19,19,ES-19,Gutiérrez,Gutiérrez,170000,0.0043
ES,20,20,ES-20,Romero,Romero,170000,0.0043
ES,21,21,ES-21,Navarro,Navarro,158400,0.0040
ES,22,22,ES-22,Torres,Torres,134600,0.0034
ES,23,23,ES-23,Domínguez,Domínguez,134600,0.0034
ES,24,24,ES-24,Gil,Gil,134600,0.0034
ES,25,25,ES-25,Vázquez,Vázquez,130000,0.0033
ES,26,26,ES-26,Serrano,Serrano,122700,0.0031
ES,27,27,ES-27,Ramos,Ramos,118000,0.0030
ES,28,28,ES-28,Blanco,Blanco,118000,0.0030
ES,29,29,ES-29,Sanz,Sanz,106900,0.0027
ES,30,30,ES-30,Castro,Castro,102900,0.0026
ES,31,31,ES-31,Suárez,Suárez,102900,0.0026
ES,32,32,ES-32,Ortega,Ortega,99000,0.0025
ES,33,33,ES-33,Rubio,Rubio,99000,0.0025
ES,34,34,ES-34,Molina,Molina,99000,0.0025
ES,35,35,ES-35,Delgado,Delgado,95000,0.0024
ES,36,36,ES-36,Ramírez,Ramírez,95000,0.0024
ES,37,37,ES-37,Morales,Morales,95000,0.0024
ES,38,38,ES-38,Ortiz,Ortiz,87120,0.0022
ES,39,39,ES-39,Marín,Marín,83160,0.0021
ES,40,40,ES-40,Iglesias,Iglesias,83160,0.0021
SV,1,1,SV-1,Andersson,Andersson,251621,
SV,2,2,SV-2,Johansson,Johansson,251495,
SV,3,3,SV-3,Karlsson,Karlsson,223151,
SV,4,4,SV-4,Nilsson,Nilsson,171360,
SV,5,5,SV-5,Eriksson,Eriksson,147514,
SV,6,6,SV-6,Larsson,Larsson,124686,
SV,7,7,SV-7,Olsson,Olsson,114280,
SV,8,8,SV-8,Persson,Persson,107911,
SV,9,9,SV-9,Svensson,Svensson,101834,
SV,10,10,SV-10,Gustafsson,Gustafsson,97536,
SV,11,11,SV-11,Pettersson,Pettersson,96011,
SV,12,12,SV-12,Jonsson,Jonsson,73869,
SV,13,13,SV-13,Jansson,Jansson,50170,
SV,14,14,SV-14,Hansson,Hansson,43926,
SV,15,15,SV-15,Bengtsson,Bengtsson,34302,
SV,16,16,SV-16,Jönsson,Jönsson,32249,
SV,17,17,SV-17,Lindberg,Lindberg,27533,
SV,18,18,SV-18,Jakobsson,Jakobsson,26793,
SV,19,19,SV-19,Magnusson,Magnusson,26562,
SV,20,20,SV-20,Olofsson,Olofsson,26424,
CH,1,1,CH-1,Müller,Müller,31000,
CH,2,2,CH-2,Meier,Meier,19150,
CH,3,3,CH-3,Schmid,Schmid,16900,
CH,4,4,CH-4,Keller,Keller,13000,
CH,5,5,CH-5,Weber,Weber,11850,
CH,6,6,CH-6,Huber,Huber,10550,
CH,7,7,CH-7,Meyer,Meyer,10350,
CH,8,8,CH-8,Schneider,Schneider,10300,
CH,9,9,CH-9,Steiner,Steiner,8950,
CH,10,10,CH-10,Fischer,Fischer,8200,
CH,11,11,CH-11,Brunner,Brunner,8100,
CH,12,12,CH-12,Baumann,Baumann,8000,
CH,13,13,CH-13,Gerber,Gerber,7950,
CH,14,14,CH-14,Frei,Frei,7750,
CH,15,15,CH-15,Moser,Moser,7500,
UA,1,1,UA-1,Melnyk,Melnyk,,
UA,2,2,UA-2,Shevchenko,Shevchenko,,
UA,3,3,UA-3,Boyko,Boyko,,
UA,4,4,UA-4,Kovalenko,Kovalenko,,
UA,5,5,UA-5,Bondarenko,Bondarenko,,
UA,6,6,UA-6,Tkachenko,Tkachenko,,
UA,7,7,UA-7,Kovalchuk,Kovalchuk,,
UA,8,8,UA-8,Kravchenko,Kravchenko,,
UA,9,9,UA-9,Yakovenko,Yakovenko,,
UA,10,10,UA-10,Shevchuk,Shevchuk,,
UA,11,11,UA-11,Koval,Koval,,
UA,12,12,UA-12,Polishchuk,Polishchuk,,
UA,13,13,UA-13,Bondar,Bondar,,
UA,14,14,UA-14,Tkachuk,Tkachuk,,
UA,15,15,UA-15,Moroz,Moroz,,
UA,16,16,UA-16,Marchenko,Marchenko,,
UA,17,17,UA-17,Lysenko,Lysenko,,
UA,18,18,UA-18,Rudenko,Rudenko,,
UA,19,19,UA-19,Savchenko,Savchenko,,
UA,20,20,UA-20,Petrenko,Petrenko,,
GB,1,1,GB-1,Brown,Brown,,
GB,2,2,GB-2,Smith,Smith,,
GB,3,3,GB-3,Patel,Patel,,
GB,4,4,GB-4,Jones,Jones,,
GB,5,5,GB-5,Williams,Williams,,
GB,6,6,GB-6,Johnson,Johnson,,
GB,7,7,GB-7,Taylor,Taylor,,
GB,8,8,GB-8,Thomas,Thomas,,
GB,9,9,GB-9,Roberts,Roberts,,
GB,10,10,GB-10,Khan,Khan,,
GB,11,11,GB-11,Lewis,Lewis,,
GB,12,12,GB-12,Jackson,Jackson,,
GB,13,13,GB-13,Clarke,Clarke,,
GB,14,14,GB-14,James,James,,
GB,15,15,GB-15,Phillips,Phillips,,
GB,16,16,GB-16,Wilson,Wilson,,
GB,17,17,GB-17,Ali,Ali,,
GB,18,18,GB-18,Mason,Mason,,
GB,19,19,GB-19,Mitchell,Mitchell,,
GB,20,20,GB-20,Rose,Rose,,
GB,21,21,GB-21,Davis,Davis,,
GB,22,22,GB-22,Davies,Davies,,
GB,23,23,GB-23,Rodríguez,Rodríguez,,
GB,24,24,GB-24,Cox,Cox,,
GB,25,25,GB-25,Alexander,Alexander,,
CA,1,1,CA-1,Smith,Smith,192145,
CA,2,2,CA-2,Brown,Brown,108859,
CA,3,3,CA-3,Tremblay,Tremblay,106668,
CA,4,4,CA-4,Martin,Martin,91680,
CA,5,5,CA-5,Roy,Roy,90417,
CA,6,6,CA-6,Gagnon,Gagnon,85120,
CA,7,7,CA-7,Lee,Lee,83424,
CA,8,8,CA-8,Wilson,Wilson,82768,
CA,9,9,CA-9,Johnson,Johnson,79492,
CA,10,10,CA-10,MacDonald,MacDonald,78766,
CR,1,1,CR-1,Hernández,Hernández,,
CR,2,2,CR-2,Mora,Mora,,
CR,3,3,CR-3,Rodríguez,Rodríguez,,
CR,4,4,CR-4,González,González,,
CR,5,5,CR-5,Jiménez,Jiménez,,
CR,6,6,CR-6,Morales,Morales,,
CR,7,7,CR-7,Sánchez,Sánchez,,
CR,8,8,CR-8,Ramírez,Ramírez,,
CR,9,9,CR-9,Pérez,Pérez,,
CR,10,10,CR-10,Calderón,Calderón,,
CR,11,11,CR-11,Gutiérrez,Gutiérrez,,
CR,12,12,CR-12,Rojas,Rojas,,
CR,13,13,CR-13,Vargas,Vargas,,
CR,14,14,CR-14,Torres,Torres,,
CR,15,15,CR-15,Salas,Salas,,
CR,16,16,CR-16,Segura,Segura,,
CR,17,17,CR-17,Valverde,Valverde,,
CR,18,18,CR-18,Villalobos,Villalobos,,
CR,19,19,CR-19,Araya,Araya,,
CR,20,20,CR-20,Herrera,Herrera,,
CR,21,21,CR-21,López,López,,
CR,22,22,CR-22,Madrigal,Madrigal,,
CU,1,1,CU-1,Rodríguez,Rodríguez,225321,
CU,2,2,CU-2,Pérez,Pérez,158059,
CU,3,3,CU-3,Martinez,Martinez,141259,
CU,4,4,CU-4,García,García,137124,
CU,5,5,CU-5,Reyes,Reyes,104892,
CU,6,6,CU-6,Sánchez,Sánchez,104392,
CU,7,7,CU-7,Díaz,Díaz,95106,
CU,8,8,CU-8,Peña,Peña,94396,
CU,9,9,CU-9,Jiménez,Jiménez,92978,
CU,10,10,CU-10,Ramírez,Ramírez,92863,
CU,11,11,CU-11,Hernández,Hernández,91080,
CU,12,12,CU-12,Rosario,Rosario,89630,
CU,13,13,CU-13,González,González,85757,
CU,14,14,CU-14,Santana,Santana,81973,
CU,15,15,CU-15,Núñez,Núñez,79374,
CU,16,16,CU-16,Castillo,Castillo,78338,
CU,17,17,CU-17,de la Cruz,de la Cruz,76977,
CU,18,18,CU-18,Cruz,Cruz,64613,
CU,19,19,CU-19,Guzmán,Guzmán,63073,
CU,20,20,CU-20,Gómez,Gómez,62310,
CU,21,21,CU-21,Santos,Santos,60613,
CU,22,22,CU-22,López,López,59566,
CU,23,23,CU-23,Fuentes,Fuentes,58518,
CU,24,24,CU-24,Vásquez,Vásquez,56149,
CU,25,25,CU-25,De Los Santos,De Los Santos,54634,
CU,26,26,CU-26,Mejía,Mejía,51605,
CU,27,27,CU-27,Ponce,Ponce,49952,
CU,28,28,CU-28,Fernández,Fernández,49712,
CU,29,29,CU-29,Vargas,Vargas,49353,
CU,30,30,CU-30,Montes,Montes,48574,
DO,1,1,DO-1,Rodríguez,Rodríguez,225321,
DO,2,2,DO-2,Pérez,Pérez,158059,
DO,3,3,DO-3,Martinez,Martinez,141259,
DO,4,4,DO-4,García,García,137124,
DO,5,5,DO-5,Reyes,Reyes,104892,
DO,6,6,DO-6,Sánchez,Sánchez,104392,
DO,7,7,DO-7,Díaz,Díaz,95106,
DO,8,8,DO-8,Peña,Peña,94396,
DO,9,9,DO-9,Jiménez,Jiménez,92978,
DO,10,10,DO-10,Ramírez,Ramírez,92863,
DO,11,11,DO-11,Hernández,Hernández,91080,
DO,12,12,DO-12,Rosario,Rosario,89630,
DO,13,13,DO-13,González,González,85757,
DO,14,14,DO-14,Santana,Santana,81973,
DO,15,15,DO-15,Núñez,Núñez,79374,
DO,16,16,DO-16,Castillo,Castillo,78338,
DO,17,17,DO-17,de la Cruz,de la Cruz,76977,
DO,18,18,DO-18,Cruz,Cruz,64613,
DO,19,19,DO-19,Guzmán,Guzmán,63073,
DO,20,20,DO-20,Gómez,Gómez,62310,
DO,21,21,DO-21,Santos,Santos,60613,
DO,22,22,DO-22,López,López,59566,
DO,23,23,DO-23,Fuentes,Fuentes,58518,
DO,24,24,DO-24,Vásquez,Vásquez,56149,
DO,25,25,DO-25,De Los Santos,De Los Santos,54634,
DO,26,26,DO-26,Mejía,Mejía,51605,
DO,27,27,DO-27,Ponce,Ponce,49952,
DO,28,28,DO-28,Fernández,Fernández,49712,
DO,29,29,DO-29,Vargas,Vargas,49353,
DO,30,30,DO-30,Montes,Montes,48574,
SV,1,1,SV-1,Hernández,Hernández,,
SV,2,2,SV-2,Martínez,Martínez,,
SV,3,3,SV-3,López,López,,
SV,4,4,SV-4,García,García,,
SV,5,5,SV-5,Rodríguez,Rodríguez,,
SV,6,6,SV-6,Flores,Flores,,
SV,7,7,SV-7,Pérez,Pérez,,
SV,8,8,SV-8,Ramírez,Ramírez,,
SV,9,9,SV-9,González,González,,
SV,10,10,SV-10,Rivera,Rivera,,
SV,11,11,SV-11,Vásquez,Vásquez,,
SV,12,12,SV-12,Cruz,Cruz,,
SV,13,13,SV-13,Mejía,Mejía,,
SV,14,14,SV-14,Rivas,Rivas,,
SV,15,15,SV-15,Sánchez,Sánchez,,
SV,16,16,SV-16,Reyes,Reyes,,
SV,17,17,SV-17,Díaz,Díaz,,
SV,18,18,SV-18,Ramos,Ramos,,
SV,19,19,SV-19,Gómez,Gómez,,
SV,20,20,SV-20,Portillo,Portillo,,
SV,21,21,SV-21,Escobar,Escobar,,
SV,22,22,SV-22,Orellana,Orellana,,
SV,23,23,SV-23,Romero,Romero,,
SV,24,24,SV-24,Aguilar,Aguilar,,
SV,25,25,SV-25,Alvarado,Alvarado,,
GT,1,1,GT-1,López,López,371525,
GT,2,2,GT-2,García,García,285670,
GT,3,3,GT-3,Morales,Morales,228167,
GT,4,4,GT-4,Hernández,Hernández,222755,
GT,5,5,GT-5,Pérez,Pérez,209963,
GT,6,6,GT-6,González,González,208795,
GT,7,7,GT-7,Rodríguez,Rodríguez,135978,
GT,8,8,GT-8,De León,De León,134010,
GT,9,9,GT-9,Ramírez,Ramírez,131796,
GT,10,10,GT-10,Martínez,Martínez,123186,
GT,11,11,GT-11,Castillo,Castillo,116298,
GT,12,12,GT-12,Estrada,Estrada,115252,
GT,13,13,GT-13,Marroquín,Marroquín,113961,
GT,14,14,GT-14,Gómez,Gómez,110824,
GT,15,15,GT-15,Vásquez,Vásquez,102153,
GT,16,16,GT-16,Méndez,Méndez,98462,
GT,17,17,GT-17,Reyes,Reyes,95449,
GT,18,18,GT-18,Díaz,Díaz,94403,
GT,19,19,GT-19,Aguilar,Aguilar,94096,
GT,20,20,GT-20,Velásquez,Velásquez,89975,
MX,1,1,MX-1,Hernández,Hernández,5526929,
MX,2,2,MX-2,García,García,4129360,
MX,3,3,MX-3,Martínez,Martínez,3886887,
MX,4,4,MX-4,González,González,3188693,
MX,5,5,MX-5,López,López,3148024,
MX,6,6,MX-6,Rodríguez,Rodríguez,2744179,
MX,7,7,MX-7,Pérez,Pérez,2746468,
MX,8,8,MX-8,Sánchez,Sánchez,2234625,
MX,9,9,MX-9,Ramírez,Ramírez,2070723,
MX,10,10,MX-10,Flores,Flores,1392707,
MX,11,11,MX-11,Gómez,Gómez,989295,
MX,12,12,MX-12,Torres,Torres,841966,
MX,13,13,MX-13,Díaz,Díaz,811553,
MX,14,14,MX-14,Vásquez,Vásquez,806894,
MX,15,15,MX-15,Cruz,Cruz,800874,
MX,16,16,MX-16,Morales,Morales,771796,
MX,17,17,MX-17,Gutiérrez,Gutiérrez,748789,
MX,18,18,MX-18,Reyes,Reyes,738320,
MX,19,19,MX-19,Ruíz,Ruíz,708718,
MX,20,20,MX-20,Jiménez,Jiménez,670453,
MX,21,21,MX-21,Mendoza,Mendoza,613683,
MX,22,22,MX-22,Aguilar,Aguilar,611904,
MX,23,23,MX-23,Ortíz,Ortíz,576989,
MX,24,24,MX-24,Álvarez,Álvarez,557332,
MX,25,25,MX-25,Castillo,Castillo,553799,
MX,26,26,MX-26,Romero,Romero,540922,
MX,27,27,MX-27,Moreno,Moreno,539927,
MX,28,28,MX-28,Chávez,Chávez,517392,
MX,29,29,MX-29,Rivera,Rivera,508022,
MX,30,30,MX-30,Ramos,Ramos,455728,
MX,31,31,MX-31,Herrera,Herrera,451226,
MX,32,32,MX-32,Medina,Medina,431518,
MX,33,33,MX-33,Vargas,Vargas,427854,
MX,34,34,MX-34,Castro,Castro,419216,
MX,35,35,MX-35,Méndez,Méndez,410239,
MX,36,36,MX-36,Guzmán,Guzmán,392284,
MX,37,37,MX-37,Fernández,Fernández,385741,
MX,38,38,MX-38,Juárez,Juárez,384929,
MX,39,39,MX-39,Muñoz,Muñoz,376633,
MX,40,40,MX-40,Ortega,Ortega,372471,
MX,41,41,MX-41,Salazar,Salazar,368231,
MX,42,42,MX-42,Rojas,Rojas,365457,
MX,43,43,MX-43,Guerrero,Guerrero,361557,
MX,44,44,MX-44,Contreras,Contreras,358521,
MX,45,45,MX-45,Luna,Luna,357578,
MX,46,46,MX-46,Domínguez,Domínguez,348182,
MX,47,47,MX-47,Garza,Garza,335829,
MX,48,48,MX-48,Velásquez,Velásquez,331510,
MX,49,49,MX-49,Estrada,Estrada,324103,
MX,50,50,MX-50,Soto,Soto,306227,
MX,51,51,MX-51,Cortez,Cortez,301954,
MX,52,52,MX-52,Lara,Lara,298034,
MX,53,53,MX-53,Espinoza,Espinoza,289842,
MX,54,54,MX-54,Vega,Vega,285864,
MX,55,55,MX-55,Ávila,Ávila,284530,
MX,56,56,MX-56,Cervantes,Cervantes,276101,
MX,57,57,MX-57,Sandoval,Sandoval,273091,
MX,58,58,MX-58,Carrillo,Carrillo,267333,
MX,59,59,MX-59,Alvarado,Alvarado,266993,
MX,60,60,MX-60,Silva,Silva,265553,
MX,61,61,MX-61,León,León,260246,
MX,62,62,MX-62,Ríos,Ríos,260141,
MX,63,63,MX-63,Navarro,Navarro,258408,
MX,64,64,MX-64,Delgado,Delgado,254273,
MX,65,65,MX-65,Márquez,Márquez,248933,
MX,66,66,MX-66,Campos,Campos,246709,
MX,67,67,MX-67,Ibarra,Ibarra,241343,
MX,68,68,MX-68,Solís,Solís,240008,
MX,69,69,MX-69,Rosas,Rosas,237339,
MX,70,70,MX-70,Miranda,Miranda,233910,
MX,71,71,MX-71,Camacho,Camacho,233858,
MX,72,72,MX-72,Valdez,Valdez,232680,
MX,73,73,MX-73,Cárdenas,Cárdenas,230848,
MX,74,74,MX-74,Orozco,Orozco,228963,
MX,75,75,MX-75,Aguirre,Aguirre,228754,
MX,76,76,MX-76,Mejía,Mejía,227392,
MX,77,77,MX-77,Acosta,Acosta,224385,
MX,78,78,MX-78,Padilla,Padilla,223205,
MX,79,79,MX-79,Robles,Robles,222472,
MX,80,80,MX-80,Núñez,Núñez,222153,
MX,81,81,MX-81,Peña,Peña,220868,
MX,82,82,MX-82,Cabrera,Cabrera,220647,
MX,83,83,MX-83,Rosales,Rosales,218935,
MX,84,84,MX-84,Molina,Molina,217049,
MX,85,85,MX-85,Pacheco,Pacheco,212981,
MX,86,86,MX-86,Castañeda,Castañeda,212078,
MX,87,87,MX-87,Fuentes,Fuentes,210342,
MX,88,88,MX-88,Valenzuela,Valenzuela,210221,
MX,89,89,MX-89,Rangel,Rangel,209232,
MX,90,90,MX-90,Ayala,Ayala,208964,
MX,91,91,MX-91,Meza,Meza,207662,
MX,92,92,MX-92,Nava,Nava,203308,
MX,93,93,MX-93,Valencia,Valencia,198634,
MX,94,94,MX-94,Maldonado,Maldonado,195043,
MX,95,95,MX-95,Ochoa,Ochoa,192341,
MX,96,96,MX-96,Serrano,Serrano,185071,
MX,97,97,MX-97,Tapia,Tapia,183351,
MX,98,98,MX-98,Salinas,Salinas,183098,
MX,99,99,MX-99,Suárez,Suárez,182020,
MX,100,100,MX-100,Zamora,Zamora,181835,
US,1,1,US-1,Smith,Smith,2376207,
US,2,2,US-2,Johnson,Johnson,1857160,
US,3,3,US-3,Williams,Williams,1534042,
US,4,4,US-4,Brown,Brown,1380145,
US,5,5,US-5,Jones,Jones,1362755,
US,6,6,US-6,Miller,Miller,1127803,
US,7,7,US-7,Davis,Davis,1072335,
US,8,8,US-8,Garcia,Garcia,858289,
US,9,9,US-9,Rodriguez,Rodriguez,804240,
US,10,10,US-10,Wilson,Wilson,783051,
US,11,11,US-11,Martinez,Martinez,775072,
US,12,12,US-12,Anderson,Anderson,762394,
US,13,13,US-13,Taylor,Taylor,720370,
US,14,14,US-14,Thomas,Thomas,710696,
US,15,15,US-15,Hernandez,Hernandez,706372,
US,16,16,US-16,Moore,Moore,698671,
US,17,17,US-17,Martin,Martin,672711,
US,18,18,US-18,Jackson,Jackson,666125,
US,19,19,US-19,Thompson,Thompson,644368,
US,20,20,US-20,White,White,639515,
US,21,21,US-21,Lopez,Lopez,621536,
US,22,22,US-22,Lee,Lee,605860,
US,23,23,US-23,Gonzalez,Gonzalez,597718,
US,24,24,US-24,Harris,Harris,593542,
US,25,25,US-25,Clark,Clark,548369,
US,26,26,US-26,Lewis,Lewis,509930,
US,27,27,US-27,Robinson,Robinson,503028,
US,28,28,US-28,Walker,Walker,501307,
US,29,29,US-29,Perez,Perez,488521,
US,30,30,US-30,Hall,Hall,473568,
US,31,31,US-31,Young,Young,465948,
US,32,32,US-32,Allen,Allen,463368,
US,33,33,US-33,Sanchez,Sanchez,441242,
US,34,34,US-34,Wright,Wright,440367,
US,35,35,US-35,King,King,438986,
US,36,36,US-36,Scott,Scott,420091,
US,37,37,US-37,Green,Green,413477,
US,38,38,US-38,Baker,Baker,413351,
US,39,39,US-39,Adams,Adams,413086,
US,40,40,US-40,Nelson,Nelson,412236,
US,41,41,US-41,Hill,Hill,411770,
US,42,42,US-42,Ramirez,Ramirez,388987,
US,43,43,US-43,Campbell,Campbell,371953,
US,44,44,US-44,Mitchell,Mitchell,367433,
US,45,45,US-45,Roberts,Roberts,366215,
US,46,46,US-46,Carter,Carter,362548,
US,47,47,US-47,Phillips,Phillips,351848,
US,48,48,US-48,Evans,Evans,342237,
US,49,49,US-49,Turner,Turner,335663,
US,50,50,US-50,Torres,Torres,325169,
US,51,51,US-51,Parker,Parker,324246,
US,52,52,US-52,Collins,Collins,317848,
US,53,53,US-53,Edwards,Edwards,317070,
US,54,54,US-54,Stewart,Stewart,312899,
US,55,55,US-55,Flores,Flores,312615,
US,56,56,US-56,Morris,Morris,311754,
US,57,57,US-57,Nguyen,Nguyen,310125,
US,58,58,US-58,Murphy,Murphy,300501,
US,59,59,US-59,Rivera,Rivera,299463,
US,60,60,US-60,Cook,Cook,294795,
US,61,61,US-61,Rogers,Rogers,294403,
US,62,62,US-62,Morgan,Morgan,276400,
