Country,Country Group,Region,Population,Note,Year,Romanization,Index,Name Group,Gender,Localized Name,Romanized Name
IL,4,,Jewish girls,,2021,N,5,N-IL-4-F-5,F,Adele,Adele
IL,4,,Jewish girls,,2021,N,6,N-IL-4-F-6,F,Maya,Maya
IL,4,,Jewish girls,,2021,N,7,N-IL-4-F-7,F,Lia,Lia
IL,4,,Jewish girls,,2021,N,8,N-IL-4-F-8,F,Ayala,Ayala
IM,1,,,,2022,N,1,N-IM-1-F-1,F,Lily,Lily
IM,1,,,,2022,N,2,N-IM-1-F-2,F,Lillie,Lillie
IM,1,,,,2022,N,3,N-IM-1-F-3,F,Lilly,Lilly
IM,1,,,,2022,N,4,N-IM-1-F-4,F,Ella,Ella
IM,1,,,,2022,N,5,N-IM-1-F-5,F,Emilia,Emilia
IM,1,,,,2022,N,6,N-IM-1-F-6,F,Emelia,Emelia
IM,1,,,,2022,N,7,N-IM-1-F-7,F,Emiliya,Emiliya
IM,1,,,,2022,N,8,N-IM-1-F-8,F,Olivia,Olivia
IM,1,,,,2022,N,9,N-IM-1-F-9,F,Isla,Isla
IM,1,,,,2022,N,10,N-IM-1-F-10,F,Isabella,Isabella
IM,1,,,,2022,N,1,N-IM-1-M-1,M,Noah,Noah
IM,1,,,,2022,N,2,N-IM-1-M-2,M,Theo,Theo
IM,1,,,,2022,N,3,N-IM-1-M-3,M,Theodore,Theodore
IM,1,,,,2022,N,4,N-IM-1-M-4,M,Jack,Jack
IM,1,,,,2022,N,5,N-IM-1-M-5,M,Leo,Leo
IM,1,,,,2022,N,6,N-IM-1-M-6,M,Alfie,Alfie
IM,1,,,,2022,N,7,N-IM-1-M-7,M,Archie,Archie
IM,1,,,,2022,N,8,N-IM-1-M-8,M,Benjamin,Benjamin
IM,1,,,,2022,N,9,N-IM-1-M-9,M,Edward,Edward
IN,1,,,BabyCenter,2021,N,1,N-IN-1-F-1,F,Aditi,Aditi
IN,1,,,BabyCenter,2021,N,2,N-IN-1-F-2,F,Inaya,Inaya
IN,1,,,BabyCenter,2021,N,3,N-IN-1-F-3,F,Aarya,Aarya
IN,1,,,BabyCenter,2021,N,4,N-IN-1-F-4,F,Kiara,Kiara
IN,1,,,BabyCenter,2021,N,5,N-IN-1-F-5,F,Aadhya,Aadhya
IN,1,,,BabyCenter,2021,N,6,N-IN-1-F-6,F,Vamika,Vamika
IN,1,,,BabyCenter,2021,N,7,N-IN-1-F-7,F,Pari,Pari
IN,1,,,BabyCenter,2021,N,8,N-IN-1-F-8,F,Jiya,Jiya
IN,1,,,BabyCenter,2021,N,9,N-IN-1-F-9,F,Mehar,Mehar
IN,1,,,BabyCenter,2021,N,10,N-IN-1-F-10,F,Amayra,Amayra
IN,1,,,BabyCenter,2022,N,1,N-IN-1-M-1,M,Muhammad,Muhammad
IN,1,,,BabyCenter,2022,N,2,N-IN-1-M-2,M,Shivansh,Shivansh
IN,1,,,BabyCenter,2022,N,3,N-IN-1-M-3,M,Dhruv,Dhruv
IN,1,,,BabyCenter,2022,N,4,N-IN-1-M-4,M,Kabir,Kabir
IN,1,,,BabyCenter,2022,N,5,N-IN-1-M-5,M,Vedant,Vedant
IN,1,,,BabyCenter,2022,N,6,N-IN-1-M-6,M,Kiaan,Kiaan
IN,1,,,BabyCenter,2022,N,7,N-IN-1-M-7,M,Aarav,Aarav
IN,1,,,BabyCenter,2022,N,8,N-IN-1-M-8,M,Arjun,Arjun
IN,1,,,BabyCenter,2022,N,9,N-IN-1-M-9,M,Viraj,Viraj
IN,1,,,BabyCenter,2022,N,10,N-IN-1-M-10,M,Krishna,Krishna
IQ,1,,,,2007,N,1,N-IQ-1-M-1,M,Ali,Ali
IQ,1,,,,2007,N,2,N-IQ-1-M-2,M,Muhammed,Muhammed
IQ,1,,,,2007,N,3,N-IQ-1-M-3,M,Hussein,Hussein
IQ,1,,,,2007,N,4,N-IQ-1-M-4,M,Hydar,Hydar
IQ,1,,,,2007,N,5,N-IQ-1-M-5,M,Ahmed,Ahmed
IQ,1,,,,2007,N,6,N-IQ-1-M-6,M,Omar,Omar
IQ,1,,,,2007,N,7,N-IQ-1-M-7,M,Hasan,Hasan
IQ,1,,,,2007,N,8,N-IQ-1-M-8,M,Kathem,Kathem
IQ,1,,,,2007,N,9,N-IQ-1-M-9,M,Abdullah,Abdullah
IQ,1,,,,2007,N,10,N-IQ-1-M-10,M,Ammar,Ammar
IR,1,,,,2019,N,1,N-IR-1-F-1,F,Fatemeh,Fatemeh
IR,1,,,,2019,N,2,N-IR-1-F-2,F,Zahra,Zahra
IR,1,,,,2019,N,3,N-IR-1-F-3,F,Helma,Helma
IR,1,,,,2019,N,4,N-IR-1-F-4,F,Zeinab,Zeinab
IR,1,,,,2019,N,5,N-IR-1-F-5,F,Yasna,Yasna
IR,1,,,,2019,N,6,N-IR-1-F-6,F,Ava,Ava
IR,1,,,,2019,N,7,N-IR-1-F-7,F,Mersana,Mersana
IR,1,,,,2019,N,8,N-IR-1-F-8,F,Nazanin-Zahra,Nazanin-Zahra
IR,1,,,,2019,N,9,N-IR-1-F-9,F,Baran,Baran
IR,1,,,,2019,N,10,N-IR-1-F-10,F,Fatemeh-Zahra,Fatemeh-Zahra
IR,1,,,,2019,N,1,N-IR-1-M-1,M,Amir-Ali,Amir-Ali
IR,1,,,,2019,N,2,N-IR-1-M-2,M,Mohammad,Mohammad
IR,1,,,,2019,N,3,N-IR-1-M-3,M,Ali,Ali
IR,1,,,,2019,N,4,N-IR-1-M-4,M,Amir-Hossein,Amir-Hossein
IR,1,,,,2019,N,5,N-IR-1-M-5,M,Hossein,Hossein
IR,1,,,,2019,N,6,N-IR-1-M-6,M,AbulFazl,AbulFazl
IR,1,,,,2019,N,7,N-IR-1-M-7,M,Amir-Abbas,Amir-Abbas
IR,1,,,,2019,N,8,N-IR-1-M-8,M,Samyar,Samyar
IR,1,,,,2019,N,9,N-IR-1-M-9,M,Mohammad-Taha,Mohammad-Taha
IR,1,,,,2019,N,10,N-IR-1-M-10,M,Aria,Aria
IR,1,,General population,,,N,1,N-IR-1-F-1,F,Fatemeh,Fatemeh
IR,1,,General population,,,N,2,N-IR-1-F-2,F,Zahra,Zahra
IR,1,,General population,,,N,3,N-IR-1-F-3,F,Maryam,Maryam
IR,1,,General population,,,N,4,N-IR-1-F-4,F,Ma'soumeh,Ma'soumeh
IR,1,,General population,,,N,5,N-IR-1-F-5,F,Sakineh,Sakineh
IR,1,,General population,,,N,6,N-IR-1-F-6,F,Zeinab,Zeinab
IR,1,,General population,,,N,7,N-IR-1-F-7,F,Roghayyeh,Roghayyeh
IR,1,,General population,,,N,8,N-IR-1-F-8,F,Khadije,Khadije
IR,1,,General population,,,N,9,N-IR-1-F-9,F,Leyla,Leyla
IR,1,,General population,,,N,10,N-IR-1-F-10,F,Somayyeh,Somayyeh
IR,1,,General population,,,N,1,N-IR-1-M-1,M,Mohammad,Mohammad
IR,1,,General population,,,N,2,N-IR-1-M-2,M,Ali,Ali
IR,1,,General population,,,N,3,N-IR-1-M-3,M,Hossein,Hossein
IR,1,,General population,,,N,4,N-IR-1-M-4,M,Mahdi,Mahdi
IR,1,,General population,,,N,5,N-IR-1-M-5,M,Hassan,Hassan
IR,1,,General population,,,N,6,N-IR-1-M-6,M,Reza,Reza
IR,1,,General population,,,N,7,N-IR-1-M-7,M,Ahmad,Ahmad
IR,1,,General population,,,N,8,N-IR-1-M-8,M,Mohammad-Reza,Mohammad-Reza
IR,1,,General population,,,N,9,N-IR-1-M-9,M,Abbas,Abbas
IR,1,,General population,,,N,10,N-IR-1-M-10,M,Ali-Reza,Ali-Reza
IS,1,,Babies born,,2021,N,1,N-IS-1-F-1,F,Embla,Embla
IS,1,,Babies born,,2021,N,2,N-IS-1-F-2,F,Emilía,Emilía
IS,1,,Babies born,,2021,N,3,N-IS-1-F-3,F,Sara,Sara
IS,1,,Babies born,,2021,N,4,N-IS-1-F-4,F,Sóley,Sóley
IS,1,,Babies born,,2021,N,5,N-IS-1-F-5,F,Aþena,Aþena
IS,1,,Babies born,,2021,N,6,N-IS-1-F-6,F,Matthildur,Matthildur
IS,1,,Babies born,,2021,N,7,N-IS-1-F-7,F,Katla,Katla
IS,1,,Babies born,,2021,N,8,N-IS-1-F-8,F,Guðrún,Guðrún
IS,1,,Babies born,,2021,N,9,N-IS-1-F-9,F,Eva,Eva
IS,1,,Babies born,,2021,N,10,N-IS-1-F-10,F,Saga,Saga
IS,1,,Babies born,,2021,N,11,N-IS-1-F-11,F,Viktoría,Viktoría
IS,1,,Babies born,,2021,N,1,N-IS-1-M-1,M,Aron,Aron
IS,1,,Babies born,,2021,N,2,N-IS-1-M-2,M,Jökull,Jökull
IS,1,,Babies born,,2021,N,3,N-IS-1-M-3,M,Alexander,Alexander
IS,1,,Babies born,,2021,N,4,N-IS-1-M-4,M,Kári,Kári
IS,1,,Babies born,,2021,N,5,N-IS-1-M-5,M,Emil,Emil
IS,1,,Babies born,,2021,N,6,N-IS-1-M-6,M,Jón,Jón
IS,1,,Babies born,,2021,N,7,N-IS-1-M-7,M,Óliver,Óliver
IS,1,,Babies born,,2021,N,8,N-IS-1-M-8,M,Matthías,Matthías
IS,1,,Babies born,,2021,N,9,N-IS-1-M-9,M,Mikael,Mikael
IS,1,,Babies born,,2021,N,10,N-IS-1-M-10,M,Atlas,Atlas
IS,1,,Babies born,,2021,N,11,N-IS-1-M-11,M,Elmar,Elmar
IT,1,,,,2021,N,1,N-IT-1-F-1,F,Sofia,Sofia
IT,1,,,,2021,N,2,N-IT-1-F-2,F,Aurora,Aurora
IT,1,,,,2021,N,3,N-IT-1-F-3,F,Giulia,Giulia
IT,1,,,,2021,N,4,N-IT-1-F-4,F,Ginevra,Ginevra
IT,1,,,,2021,N,5,N-IT-1-F-5,F,Beatrice,Beatrice
IT,1,,,,2021,N,6,N-IT-1-F-6,F,Alice,Alice
IT,1,,,,2021,N,7,N-IT-1-F-7,F,Vittoria,Vittoria
IT,1,,,,2021,N,8,N-IT-1-F-8,F,Emma,Emma
IT,1,,,,2021,N,9,N-IT-1-F-9,F,Ludovica,Ludovica
IT,1,,,,2021,N,10,N-IT-1-F-10,F,Matilde,Matilde
IT,1,,,,2021,N,1,N-IT-1-M-1,M,Leonardo,Leonardo
IT,1,,,,2021,N,2,N-IT-1-M-2,M,Alessandro,Alessandro
IT,1,,,,2021,N,3,N-IT-1-M-3,M,Tommaso,Tommaso
IT,1,,,,2021,N,4,N-IT-1-M-4,M,Francesco,Francesco
IT,1,,,,2021,N,5,N-IT-1-M-5,M,Lorenzo,Lorenzo
IT,1,,,,2021,N,6,N-IT-1-M-6,M,Edoardo,Edoardo
IT,1,,,,2021,N,7,N-IT-1-M-7,M,Mattia,Mattia
IT,1,,,,2021,N,8,N-IT-1-M-8,M,Riccardo,Riccardo
IT,1,,,,2021,N,9,N-IT-1-M-9,M,Gabriele,Gabriele
IT,1,,,,2021,N,10,N-IT-1-M-10,M,Andrea,Andrea
JE,1,,,,2022,N,1,N-JE-1-F-1,F,Willow,Willow
JE,1,,,,2022,N,2,N-JE-1-F-2,F,Mia,Mia
JE,1,,,,2022,N,3,N-JE-1-F-3,F,Aria,Aria
JE,1,,,,2022,N,4,N-JE-1-F-4,F,Sienna,Sienna
JE,1,,,,2022,N,5,N-JE-1-F-5,F,Lily,Lily
JE,1,,,,2022,N,6,N-JE-1-F-6,F,Daisy,Daisy
JE,1,,,,2022,N,7,N-JE-1-F-7,F,Olivia,Olivia
JE,1,,,,2022,N,8,N-JE-1-F-8,F,Emily,Emily
JE,1,,,,2022,N,9,N-JE-1-F-9,F,Florence,Florence
JE,1,,,,2022,N,10,N-JE-1-F-10,F,Valentina,Valentina
JE,1,,,,2022,N,1,N-JE-1-M-1,M,Arthur,Arthur
JE,1,,,,2022,N,2,N-JE-1-M-2,M,Noah,Noah
JE,1,,,,2022,N,3,N-JE-1-M-3,M,Luca,Luca
JE,1,,,,2022,N,4,N-JE-1-M-4,M,Leo,Leo
JE,1,,,,2022,N,5,N-JE-1-M-5,M,Lucas,Lucas
JE,1,,,,2022,N,6,N-JE-1-M-6,M,Oliver,Oliver
JE,1,,,,2022,N,7,N-JE-1-M-7,M,Theodore,Theodore
JE,1,,,,2022,N,8,N-JE-1-M-8,M,Frederick,Frederick
JE,1,,,,2022,N,9,N-JE-1-M-9,M,Finn,Finn
JE,1,,,,2022,N,10,N-JE-1-M-10,M,Albert,Albert
JM,1,,,,2021,N,1,N-JM-1-F-1,F,Amelia,Amelia
JM,1,,,,2021,N,2,N-JM-1-F-2,F,Arianna,Arianna
JM,1,,,,2021,N,3,N-JM-1-F-3,F,Gianna,Gianna
JM,1,,,,2021,N,4,N-JM-1-F-4,F,Kyra,Kyra
JM,1,,,,2021,N,5,N-JM-1-F-5,F,Azora Kiara,Azora Kiara
JM,1,,,,2021,N,6,N-JM-1-F-6,F,Azariah,Azariah
JM,1,,,,2021,N,7,N-JM-1-F-7,F,Aria,Aria
JM,1,,,,2021,N,8,N-JM-1-F-8,F,Ariana,Ariana
JM,1,,,,2021,N,9,N-JM-1-F-9,F,Azaria,Azaria
JM,1,,,,2021,N,1,N-JM-1-M-1,M,Aiden,Aiden
JM,1,,,,2021,N,2,N-JM-1-M-2,M,Liam,Liam
JM,1,,,,2021,N,3,N-JM-1-M-3,M,Malachi,Malachi
JM,1,,,,2021,N,4,N-JM-1-M-4,M,Amir,Amir
JM,1,,,,2021,N,5,N-JM-1-M-5,M,thaniel,thaniel
JM,1,,,,2021,N,6,N-JM-1-M-6,M,Joshua,Joshua
JM,1,,,,2021,N,7,N-JM-1-M-7,M,Josiah,Josiah
JM,1,,,,2021,N,8,N-JM-1-M-8,M,Zahir,Zahir
JM,1,,,,2021,N,9,N-JM-1-M-9,M,than,than
JO,1,,,,2020,N,1,N-JO-1-F-1,F,Jouri,Jouri
JO,1,,,,2020,N,2,N-JO-1-F-2,F,Salma,Salma
JO,1,,,,2020,N,3,N-JO-1-F-3,F,Naya,Naya
JO,1,,,,2020,N,4,N-JO-1-F-4,F,Mira,Mira
JO,1,,,,2020,N,5,N-JO-1-F-5,F,Lianne,Lianne
JO,1,,,,2020,N,6,N-JO-1-F-6,F,Leen,Leen
JO,1,,,,2020,N,7,N-JO-1-F-7,F,Zina,Zina
JO,1,,,,2020,N,8,N-JO-1-F-8,F,Mariam,Mariam
JO,1,,,,2020,N,9,N-JO-1-F-9,F,Wateen,Wateen
JO,1,,,,2020,N,10,N-JO-1-F-10,F,Tuleen,Tuleen
JO,1,,,,2020,N,1,N-JO-1-M-1,M,Mohammad,Mohammad
JO,1,,,,2020,N,2,N-JO-1-M-2,M,Adam,Adam
JO,1,,,,2020,N,3,N-JO-1-M-3,M,Ahmed,Ahmed
JO,1,,,,2020,N,4,N-JO-1-M-4,M,Youssef,Youssef
JO,1,,,,2020,N,5,N-JO-1-M-5,M,Omar,Omar
JO,1,,,,2020,N,6,N-JO-1-M-6,M,Karam,Karam
JO,1,,,,2020,N,7,N-JO-1-M-7,M,Shahem,Shahem
JO,1,,,,2020,N,8,N-JO-1-M-8,M,Jad,Jad
JO,1,,,,2020,N,9,N-JO-1-M-9,M,Ali,Ali
JO,1,,,,2020,N,10,N-JO-1-M-10,M,Hashem,Hashem
KW,1,,,,2015,N,1,N-KW-1-F-1,F,Fatma,Fatma
KW,1,,,,2015,N,2,N-KW-1-F-2,F,Mariam,Mariam
KW,1,,,,2015,N,3,N-KW-1-F-3,F,Hussa,Hussa
KW,1,,,,2015,N,4,N-KW-1-F-4,F,Sherifa,Sherifa
KW,1,,,,2015,N,5,N-KW-1-F-5,F,Sara,Sara
KW,1,,,,2015,N,6,N-KW-1-F-6,F,Reem,Reem
KW,1,,,,2015,N,7,N-KW-1-F-7,F,Aisha,Aisha
KW,1,,,,2015,N,8,N-KW-1-F-8,F,Dalal,Dalal
KW,1,,,,2015,N,9,N-KW-1-F-9,F,Lulwa,Lulwa
KW,1,,,,2015,N,10,N-KW-1-F-10,F,Shaikha,Shaikha
KW,1,,,,2015,N,1,N-KW-1-M-1,M,Mohammad,Mohammad
KW,1,,,,2015,N,2,N-KW-1-M-2,M,Abdullah,Abdullah
KW,1,,,,2015,N,3,N-KW-1-M-3,M,Fahad,Fahad
KW,1,,,,2015,N,4,N-KW-1-M-4,M,Khaled,Khaled
KW,1,,,,2015,N,5,N-KW-1-M-5,M,Ali,Ali
KW,1,,,,2015,N,6,N-KW-1-M-6,M,Yousef,Yousef
KW,1,,,,2015,N,7,N-KW-1-M-7,M,Ahmed,Ahmed
KW,1,,,,2015,N,8,N-KW-1-M-8,M,Abdulaziz,Abdulaziz
KW,1,,,,2015,N,9,N-KW-1-M-9,M,Faisal,Faisal
KW,1,,,,2015,N,10,N-KW-1-M-10,M,Bader,Bader
LB,1,,,,2015,N,1,N-LB-1-F-1,F,Marie,Marie
LB,1,,,,2015,N,2,N-LB-1-F-2,F,Fatima,Fatima
LB,1,,,,2015,N,3,N-LB-1-F-3,F,Jessica,Jessica
LB,1,,,,2015,N,4,N-LB-1-F-4,F,Zeinab,Zeinab
LB,1,,,,2015,N,5,N-LB-1-F-5,F,Mariam,Mariam
LB,1,,,,2015,N,6,N-LB-1-F-6,F,Sarah,Sarah
LB,1,,,,2015,N,7,N-LB-1-F-7,F,Maya,Maya
LB,1,,,,2015,N,8,N-LB-1-F-8,F,Layla,Layla
LB,1,,,,2015,N,9,N-LB-1-F-9,F,Christina,Christina
LB,1,,,,2015,N,10,N-LB-1-F-10,F,Amal,Amal
LB,1,,,,2015,N,1,N-LB-1-M-1,M,Elie,Elie
LB,1,,,,2015,N,2,N-LB-1-M-2,M,Mohammad,Mohammad
LB,1,,,,2015,N,3,N-LB-1-M-3,M,Charbel,Charbel
LB,1,,,,2015,N,4,N-LB-1-M-4,M,Ali,Ali
LB,1,,,,2015,N,5,N-LB-1-M-5,M,Hassan,Hassan
LB,1,,,,2015,N,6,N-LB-1-M-6,M,Hussein,Hussein
LB,1,,,,2015,N,7,N-LB-1-M-7,M,George,George
LB,1,,,,2015,N,8,N-LB-1-M-8,M,Ahmad,Ahmad
LB,1,,,,2015,N,9,N-LB-1-M-9,M,Christian,Christian
LB,1,,,,2015,N,10,N-LB-1-M-10,M,Joe,Joe
LI,1,,,,2021,N,1,N-LI-1-F-1,F,Emilia,Emilia
LI,1,,,,2021,N,2,N-LI-1-F-2,F,Frida,Frida
LI,1,,,,2021,N,3,N-LI-1-F-3,F,Frieda,Frieda
LI,1,,,,2021,N,4,N-LI-1-F-4,F,Mia,Mia
LI,1,,,,2021,N,5,N-LI-1-F-5,F,Emma,Emma
LI,1,,,,2021,N,6,N-LI-1-F-6,F,Melina,Melina
LI,1,,,,2021,N,7,N-LI-1-F-7,F,Sofia,Sofia
LI,1,,,,2021,N,8,N-LI-1-F-8,F,Sophia,Sophia
LI,1,,,,2021,N,1,N-LI-1-M-1,M,Elias,Elias
LI,1,,,,2021,N,2,N-LI-1-M-2,M,Elyas,Elyas
LI,1,,,,2021,N,3,N-LI-1-M-3,M,Louis,Louis
LI,1,,,,2021,N,4,N-LI-1-M-4,M,Luis,Luis
LI,1,,,,2021,N,5,N-LI-1-M-5,M,Leo,Leo
LI,1,,,,2021,N,6,N-LI-1-M-6,M,Noah,Noah
LI,1,,,,2021,N,7,N-LI-1-M-7,M,Paul,Paul
LI,1,,,,2021,N,8,N-LI-1-M-8,M,Leano,Leano
LI,1,,,,2021,N,9,N-LI-1-M-9,M,Luca,Luca
LI,1,,,,2021,N,10,N-LI-1-M-10,M,Mattia,Mattia
LI,1,,,,2021,N,11,N-LI-1-M-11,M,Nelio,Nelio
LI,1,,,,2021,N,12,N-LI-1-M-12,M,Raphael,Raphael
LI,1,,,,2021,N,13,N-LI-1-M-13,M,Rafael,Rafael
LI,1,,,,2021,N,14,N-LI-1-M-14,M,Valentin,Valentin
LT,1,,,,2022,N,1,N-LT-1-F-1,F,Sofija,Sofija
LT,1,,,,2022,N,2,N-LT-1-F-2,F,Emilija,Emilija
LT,1,,,,2022,N,3,N-LT-1-F-3,F,Luknė,Luknė
LT,1,,,,2022,N,4,N-LT-1-F-4,F,Amelija,Amelija
LT,1,,,,2022,N,5,N-LT-1-F-5,F,Kamilė,Kamilė
LT,1,,,,2022,N,6,N-LT-1-F-6,F,Lėja,Lėja
LT,1,,,,2022,N,7,N-LT-1-F-7,F,Gabija,Gabija
LT,1,,,,2022,N,8,N-LT-1-F-8,F,Patricija,Patricija
LT,1,,,,2022,N,9,N-LT-1-F-9,F,Elija,Elija
LT,1,,,,2022,N,10,N-LT-1-F-10,F,Liepa,Liepa
LT,1,,,,2022,N,1,N-LT-1-M-1,M,Markas,Markas
LT,1,,,,2022,N,2,N-LT-1-M-2,M,Benas,Benas
LT,1,,,,2022,N,3,N-LT-1-M-3,M,Jokūbas,Jokūbas
LT,1,,,,2022,N,4,N-LT-1-M-4,M,Dominykas,Dominykas
LT,1,,,,2022,N,5,N-LT-1-M-5,M,Herkus,Herkus
LT,1,,,,2022,N,6,N-LT-1-M-6,M,Lukas,Lukas
LT,1,,,,2022,N,7,N-LT-1-M-7,M,Jonas,Jonas
LT,1,,,,2022,N,8,N-LT-1-M-8,M,Matas,Matas
LT,1,,,,2022,N,9,N-LT-1-M-9,M,Kajus,Kajus
LT,1,,,,2022,N,10,N-LT-1-M-10,M,Adomas,Adomas
LU,1,,Babies born,,2014,N,1,N-LU-1-F-1,F,Emma,Emma
LU,1,,Babies born,,2014,N,2,N-LU-1-F-2,F,Lara,Lara
LU,1,,Babies born,,2014,N,3,N-LU-1-F-3,F,Zoé,Zoé
LU,1,,Babies born,,2014,N,4,N-LU-1-F-4,F,Amy,Amy
LU,1,,Babies born,,2014,N,5,N-LU-1-F-5,F,Sarah,Sarah
LU,1,,Babies born,,2014,N,6,N-LU-1-F-6,F,Charlotte,Charlotte
LU,1,,Babies born,,2014,N,7,N-LU-1-F-7,F,Emily,Emily
LU,1,,Babies born,,2014,N,1,N-LU-1-M-1,M,Gabriel,Gabriel
LU,1,,Babies born,,2014,N,2,N-LU-1-M-2,M,Leo,Leo
LU,1,,Babies born,,2014,N,3,N-LU-1-M-3,M,Luca,Luca
LU,1,,Babies born,,2014,N,4,N-LU-1-M-4,M,Noah,Noah
LU,1,,Babies born,,2014,N,5,N-LU-1-M-5,M,David,David
LU,1,,Babies born,,2014,N,6,N-LU-1-M-6,M,Tom,Tom
LU,1,,Babies born,,2014,N,7,N-LU-1-M-7,M,Ben,Ben
LV,1,,,,2021,N,1,N-LV-1-F-1,F,Sofija,Sofija
LV,1,,,,2021,N,2,N-LV-1-F-2,F,Alise,Alise
LV,1,,,,2021,N,3,N-LV-1-F-3,F,Marta,Marta
LV,1,,,,2021,N,4,N-LV-1-F-4,F,Amēlija,Amēlija
LV,1,,,,2021,N,5,N-LV-1-F-5,F,Paula,Paula
LV,1,,,,2021,N,6,N-LV-1-F-6,F,Anna,Anna
LV,1,,,,2021,N,7,N-LV-1-F-7,F,Emma,Emma
LV,1,,,,2021,N,8,N-LV-1-F-8,F,Dārta,Dārta
LV,1,,,,2021,N,9,N-LV-1-F-9,F,Elza,Elza
LV,1,,,,2021,N,1,N-LV-1-M-1,M,Marks,Marks
LV,1,,,,2021,N,2,N-LV-1-M-2,M,Roberts,Roberts
LV,1,,,,2021,N,3,N-LV-1-M-3,M,Gustavs,Gustavs
LV,1,,,,2021,N,4,N-LV-1-M-4,M,Jēkabs,Jēkabs
LV,1,,,,2021,N,5,N-LV-1-M-5,M,Emīls,Emīls
LV,1,,,,2021,N,6,N-LV-1-M-6,M,Kārlis,Kārlis
LV,1,,,,2021,N,7,N-LV-1-M-7,M,Adrians,Adrians
LV,1,,,,2021,N,8,N-LV-1-M-8,M,Daniels,Daniels
LV,1,,,,2021,N,9,N-LV-1-M-9,M,Ralfs,Ralfs
LY,1,,,,,N,1,N-LY-1-F-1,F,Aya,Aya
LY,1,,,,,N,2,N-LY-1-F-2,F,Rania,Rania
LY,1,,,,,N,3,N-LY-1-F-3,F,Sarah,Sarah
LY,1,,,,,N,4,N-LY-1-F-4,F,Reem,Reem
LY,1,,,,,N,5,N-LY-1-F-5,F,Hoda,Hoda
LY,1,,,,,N,6,N-LY-1-F-6,F,Marwa,Marwa
LY,1,,,,,N,7,N-LY-1-F-7,F,Mona,Mona
LY,1,,,,,N,8,N-LY-1-F-8,F,Fatima,Fatima
LY,1,,,,,N,9,N-LY-1-F-9,F,Eisha,Eisha
LY,1,,,,,N,10,N-LY-1-F-10,F,Nesreen,Nesreen
LY,1,,,,,N,1,N-LY-1-M-1,M,Mohammed,Mohammed
LY,1,,,,,N,2,N-LY-1-M-2,M,Ahmed,Ahmed
LY,1,,,,,N,3,N-LY-1-M-3,M,Ali,Ali
LY,1,,,,,N,4,N-LY-1-M-4,M,Hamza,Hamza
LY,1,,,,,N,5,N-LY-1-M-5,M,Ibrahim,Ibrahim
LY,1,,,,,N,6,N-LY-1-M-6,M,Mahmoud,Mahmoud
LY,1,,,,,N,7,N-LY-1-M-7,M,Abdallah,Abdallah
LY,1,,,,,N,8,N-LY-1-M-8,M,Tareq,Tareq
LY,1,,,,,N,9,N-LY-1-M-9,M,Hassan,Hassan
LY,1,,,,,N,10,N-LY-1-M-10,M,Khaled,Khaled
MA,1,,,,2019,N,1,N-MA-1-F-1,F,Inès,Inès
MA,1,,,,2019,N,2,N-MA-1-F-2,F,Noûr,Noûr
MA,1,,,,2019,N,3,N-MA-1-F-3,F,Aya,Aya
MA,1,,,,2019,N,4,N-MA-1-F-4,F,Yasmine,Yasmine
MA,1,,,,2019,N,5,N-MA-1-F-5,F,Assia,Assia
MA,1,,,,2019,N,6,N-MA-1-F-6,F,Maryam,Maryam
MA,1,,,,2019,N,7,N-MA-1-F-7,F,Aïcha,Aïcha
MA,1,,,,2019,N,8,N-MA-1-F-8,F,Nora,Nora
MA,1,,,,2019,N,9,N-MA-1-F-9,F,Amira,Amira
MA,1,,,,2019,N,10,N-MA-1-F-10,F,Amina,Amina
MA,1,,,,2019,N,1,N-MA-1-M-1,M,Mohamed,Mohamed
MA,1,,,,2019,N,2,N-MA-1-M-2,M,Amir,Amir
MA,1,,,,2019,N,3,N-MA-1-M-3,M,Ibrahim,Ibrahim
MA,1,,,,2019,N,4,N-MA-1-M-4,M,Naïm,Naïm
MA,1,,,,2019,N,5,N-MA-1-M-5,M,Ayoub,Ayoub
MA,1,,,,2019,N,6,N-MA-1-M-6,M,Youssef,Youssef
MA,1,,,,2019,N,7,N-MA-1-M-7,M,Younès,Younès
MA,1,,,,2019,N,8,N-MA-1-M-8,M,Wassim,Wassim
MA,1,,,,2019,N,9,N-MA-1-M-9,M,Ali,Ali
MA,1,,,,2019,N,10,N-MA-1-M-10,M,Amine,Amine
MC,1,,,,2022,N,1,N-MC-1-F-1,F,Emma,Emma
MC,1,,,,2022,N,2,N-MC-1-F-2,F,Victoria,Victoria
MC,1,,,,2022,N,3,N-MC-1-F-3,F,Alice,Alice
MC,1,,,,2022,N,4,N-MC-1-F-4,F,Chloé,Chloé
MC,1,,,,2022,N,5,N-MC-1-F-5,F,Stella,Stella
MC,1,,,,2022,N,1,N-MC-1-M-1,M,Leonardo,Leonardo
MC,1,,,,2022,N,2,N-MC-1-M-2,M,Gabriel,Gabriel
MC,1,,,,2022,N,3,N-MC-1-M-3,M,Raphaël,Raphaël
MC,1,,,,2022,N,4,N-MC-1-M-4,M,Aaron,Aaron
MC,1,,,,2022,N,5,N-MC-1-M-5,M,Louis,Louis
MD,1,,,,2021,N,1,N-MD-1-F-1,F,Sofia,Sofia
MD,1,,,,2021,N,2,N-MD-1-F-2,F,Amelia,Amelia
MD,1,,,,2021,N,3,N-MD-1-F-3,F,Victoria,Victoria
